id,country,description,subDepartment,department,premium,notes,name,number,exampleBrands
categories-Blankets-512RP-7736-gx5v9,US,"Warm, soft coverings used on beds or couches to provide comfort and warmth.",Bedding,"Home, Furniture, & Appliances",false,,Blankets,512-RP,"L.L. Bean, Pottery Barn, UGG, Target"
categories-Blankets-512RP-8749-tlub5,CA,Household blankets and throws.,Miscellaneous,General Merchandise,false,,Blankets,512-RP,"Hudson's Bay, IKEA, Canadian Tire CANVAS, Winners/HomeSense"
categories-BleachandAdditives-294-8749-1ws1a,CA,"Household bleach, disinfectants, and laundry additives.",Miscellaneous,General Merchandise,false,,Bleach and Additives,294,"Clorox, Javex, Life Brand, President's Choice"
categories-Blueberries-139-8747-etbqs,CA,Fresh blueberry fruit sold in produce sections.,Miscellaneous,General Merchandise,false,,Blueberries,139,"Driscoll's, Naturipe, Compliments, President's Choice"
categories-BoatingMarine-689RP-8744-putcq,US,"Equipment for boating and marine activities, including boats, life jackets, and marine accessories.",Auto & Tires,Auto & Tires,false,,Boating & Marine,689-RP,"West Marine, Mercury Marine, Yamaha, Lund Boats"
categories-BoatingMarine-689RP-8745-knvqv,CA,Boating and marine-related supplies.,Bakery & Breakfast,Grocery,false,,Boating & Marine,689-RP,"Canadian Tire Woods, Attwood, West Marine, SeaSense"
categories-BodyPaint-690RP-7728-n19r3,US,"Automotive repair and maintenance products, including bodywork tools and paint supplies.",Auto & Tires,Auto & Tires,false,,Body & Paint,690-RP,"3M, Rust-Oleum, Dupli-Color, SEM"
categories-BodyPaint-690RP-8745-z1na1,CA,Body treatments and skin paint/camouflage products.,OTC Medicine & Supplements,Health & Wellness,false,,Body & Paint,690-RP,"3M, Rust-Oleum, Dupli-Color, Tremclad (Canada)"
categories-BodyWash-27-8749-8arm8,CA,Hand & body skin care lotions and balms.,Miscellaneous,General Merchandise,false,,Body Care,27,"Dove, Nivea, Old Spice, Irish Spring"
categories-BodyWash-27-7733-ttjuv,US,"Liquid & bar soap products designed for cleansing the body, often with moisturizing or fragrant qualities.",Bath & Body,Personal Care,false,,Body Wash,27,"Dove, Olay, Nivea, Irish Spring"
categories-BottleFeeding-386RP-7733-l8nbw,US,"Products and accessories for feeding babies with bottles, such as bottles, nipples, and sterilizers.",Feeding,Baby,false,,Bottle Feeding,386-RP,"Dr. Brown's, Philips Avent, Tommee Tippee, Comotomo"
categories-BottleFeeding-386RP-8745-8agdb,CA,"Baby bottles, nipples, and feeding accessories.",Miscellaneous,General Merchandise,false,,Bottle Feeding,386-RP,"Dr. Brown's, Philips Avent, Medela, Playtex Baby"
categories-BottledCoffeeTea-297-8743-hrp5i,US,"Pre-packaged coffee and tea beverages, often ready to drink and available in various flavors.",Beverages,Grocery,true,,Bottled Coffee & Tea,734-RP,"Starbucks, Dunkin', Peet's, Califia Farms"
categories-BottledWater-266-7732-dkjsw,US,Water that is bottled for convenience and ready for consumption.,Beverages,Grocery,false,,Bottled Water,266,"Dasani, Aquafina, Smartwater, Nestl Pure Life"
categories-BouillonBroth-216-9887-zxu2p,CA,"Soup bases, bouillon cubes, powders, and ready-to-use broths.",Miscellaneous,General Merchandise,false,,Bouillon & Broth,216,"Knorr, Campbell's, Bovril, President's Choice"
categories-BrakesBrakeParts-691RP-7729-ibreo,US,Parts and tools for maintaining or repairing a vehicle's braking system.,Auto & Tires,Auto & Tires,false,,Brakes & Brake Parts,691-RP,"Brembo, Akebono, Wagner, Bosch"
categories-BrakesBrakeParts-691RP-8745-yr68f,CA,Automotive brakes and related parts.,Miscellaneous,General Merchandise,false,,Brakes & Brake Parts,691-RP,"Wagner, Raybestos, Brembo, Canadian Tire Certified"
categories-BreakfastCereal-13-7736-f8aq5,US,"Food products designed for breakfast, including cereal, granola, musli, etc.",Breakfast,Grocery,false,,Breakfast & Cereal,13,"Kellogg's, General Mills, Quaker, Post Consumer Brands"
categories-BreakfastBars-284-7737-vht9q,US,"Portable snack bars made with grains, nuts, or protein, perfect for on-the-go consumption.","Snacks, Cookies, & Chips",Grocery,false,,Breakfast Bars,284,"Nutri-Grain, BelVita, Special K Breakfast Bars, and Quaker Breakfast Flats."
categories-BreakfastBreads-260-8743-t0lbf,US,"Bread products commonly consumed at breakfast, including bagels, muffins, and English muffins.",Bakery & Bread,Grocery,false,,Breakfast Breads,260,"Thomas', Nature's Own, Pepperidge Farm, Sara Lee"
categories-BreakfastBreads-260RP-8750-5rjew,CA,Packaged breads commonly eaten for breakfast.,Bakery & Breakfast,Grocery,false,,Breakfast Breads,260-RP,"Dempster's, Villaggio, Stonemill, President's Choice"
categories-BreakfastFoods-155-8750-14ktt,CA,"Packaged breakfast items such as toaster pastries, pancakes, and waffles.",Bakery & Breakfast,Grocery,false,,Breakfast Foods,155,"Quaker, Kellogg's, President's Choice, Compliments"
categories-Breastfeeding-388RP-7737-xkx5l,US,"Products designed for nursing mothers, including breast pumps, pads, and storage bottles.",Postpartum Essentials,Baby,false,,Breastfeeding,388-RP,"Medela, Lansinoh, Spectra, Haakaa"
categories-Breastfeeding-388RP-8745-qyow0,CA,"Breast pumps, nursing pads, and breastfeeding accessories.",Miscellaneous,General Merchandise,false,,Breastfeeding,388-RP,"Medela, Lansinoh, Philips Avent, Evenflo"
categories-BrewingMachines-18-8748-k2ze5,CA,Home coffee and espresso brewing appliances.,Miscellaneous,General Merchandise,false,,Brewing Machines,18,"Keurig, Nespresso, Hamilton Beach, Cuisinart"
categories-BroccoliCauliflower-435RP-7734-h0e1l,US,"Cruciferous vegetables, often steamed, roasted, or used in salads and casseroles.",Fresh Vegetables,Grocery,false,,Broccoli & Cauliflower,435-RP,"Green Giant, Dole, Earthbound Farm, Cascadian Farm"
categories-BroccoliCauliflower-435RP-8747-jpo53,CA,Fresh broccoli and cauliflower in produce sections.,Miscellaneous,General Merchandise,false,,Broccoli & Cauliflower,435-RP,"Mann's, Earthbound Farm, Compliments, President's Choice"
categories-BrusselsSprouts-133-8747-m9qy8,CA,Fresh Brussels sprouts in bulk or packaged.,Miscellaneous,General Merchandise,false,,Brussels Sprouts,133,"Mann's, Compliments, Earthbound Farm, President's Choice"
categories-BrusselsSproutsCabbage-133-7734-k9fjy,US,"Cruciferous vegetables, Brussels sprouts are small cabbage-like buds, while cabbage is a leafy vegetable.",Fresh Vegetables,Grocery,false,,Brussels Sprouts & Cabbage,133,"Green Giant, Dole, Taylor Farms, Earthbound Farm"
categories-ButterMargarine-104-7736-56rg8,US,"Spreads made from butterfat or vegetable oils, used in cooking, baking, and as a condiment.",Dairy & Eggs,Grocery,false,,Butter & Margarine,104,"Land O'Lakes, Country Crock, Earth Balance, Kerrygold"
categories-ButterMargarine-CA104-8745-qv395,CA,"Butter, margarine, and spreads.",Dairy & Eggs,Grocery,false,,Butter & Margarine,CA-104,"Lactantia, Gay Lea, President's Choice, Compliments"
categories-CalendarsPlanners-576RP-7737-d0609,US,"Tools for scheduling and organizing time, including daily, weekly, and monthly planners.",Office Supplies,School & Office Supplies,false,,Calendars & Planners,576-RP,"Moleskine, Day-Timer, At-A-Glance, Erin Condren"
categories-CalendarsPlanners-576RP-9887-t4coc,CA,"Wall calendars, planners, and scheduling books.",Miscellaneous,General Merchandise,false,,Calendars & Planners,576-RP,"Indigo, Staples Canada, Day-Timer, Blueline"
categories-CameraAccessories-595RP-7737-nn4j4,US,"Items that complement cameras, such as tripods, bags, and lenses.",Electronics,Electronics,false,,Camera Accessories,595-RP,"Manfrotto, Joby, Lensbaby, SanDisk"
categories-CameraAccessories-595RP-8749-zidod,CA,"Lenses, tripods, and camera accessories.",Consumer Electronics,Electronics,false,,Camera Accessories,595-RP,"Canon, Nikon, Sony, Lowepro"
categories-CamerasCamcorders-597RP-7730-ue086,US,"Devices used to capture still images and videos, including digital cameras and camcorders.",Electronics,Electronics,false,,Cameras & Camcorders,597-RP,"Canon, Nikon, Sony, GoPro"
categories-CamerasCamcorders-597RP-8746-cncdc,CA,Digital cameras and camcorders.,Consumer Electronics,Electronics,false,,Cameras & Camcorders,597-RP,"Canon, Nikon, Sony, Fujifilm"
categories-CampKitchen-614RP-7732-41q97,US,"Cooking equipment and tools for use while camping, including stoves, grills, and cookware.",Camping,Sports & Outdoor,false,,Camp Kitchen,614-RP,"Coleman, Camp Chef, GSI Outdoors, REI"
categories-CampKitchen-614RP-9886-joblv,CA,"Portable stoves, cookware, and utensils for camping.",Kitchen & Appliances,Home,false,,Camp Kitchen,614-RP,"Coleman, GSI Outdoors, MEC, Outbound (Canadian Tire)"
categories-CampingAccessories-617RP-7732-bopbf,US,"Additional products used while camping, such as knives, first aid kits, and multi-tools.",Camping,Sports & Outdoor,false,,Camping Accessories,617-RP,"Coleman, REI, Sea to Summit, Therm-a-Rest"
categories-CampingAccessories-617RP-8748-r69s6,CA,General accessories for camping.,Recreation & Fitness,Sports & Outdoors,false,,Camping Accessories,617-RP,"Coleman, Woods (Canada), Outbound (Canadian Tire), MEC"
categories-CampingDrinkware-615RP-7735-izr88,US,"Containers for drinking beverages, including cups, mugs, and bottles, often designed for outdoor use.",Camping,Sports & Outdoor,false,,Camping Drinkware,615-RP,"Hydro Flask, Nalgene, YETI, CamelBak"
categories-CampingDrinkware-615RP-8749-bqk3v,CA,"Mugs, bottles, and insulated drinkware for camping.",Recreation & Fitness,Sports & Outdoors,false,,Camping Drinkware,615-RP,"Yeti, Stanley, Coleman, MEC"
categories-CampingFood-616RP-7738-rrefq,US,"Food products specifically made for camping, including dehydrated meals and snacks.",Camping,Sports & Outdoor,false,,Camping Food,616-RP,"Mountain House, Backpacker's Pantry, Peak Refuel, AlpineAire"
categories-CampingFood-616RP-8750-pb99h,CA,Packaged and ready-to-eat camping food.,Recreation & Fitness,Sports & Outdoors,false,,Camping Food,616-RP,"Mountain House, Happy Yak (Canada), MEC, Backpacker's Pantry"
categories-CampingFurniture-613RP-7732-9y6m9,US,"Outdoor furniture designed for camping, including folding chairs, tables, and camp cots.",Camping,Sports & Outdoor,false,,Camping Furniture,613-RP,"Coleman, GCI Outdoor, REI, Timber Ridge"
categories-CampingFurniture-613RP-9886-qye9r,CA,"Portable tables, chairs, and furniture for camping.",Furniture & Home Dcor,Home,false,,Camping Furniture,613-RP,"Coleman, Woods, Outbound (Canadian Tire), MEC"
categories-CandlesHomeFragrance-465RP-8744-3ulsr,US,Scented candles and other products like diffusers designed to freshen and enhance the home.,Decor,Home,false,,Candles & Home Fragrance,465-RP,"Yankee Candle, Bath & Body Works, Woodwick, Chesapeake Bay Candle"
categories-CandlesHomeFragrance-465RP-8745-0pbva,CA,"Candles, wax melts, and home fragrance products.",Personal Care & Beauty,Beauty,false,,Candles & Home Fragrance,465-RP,"Yankee Candle, Bath & Body Works, Maison Berger, Glade"
categories-Candy-269414RP-7735-ffqqf,CA,"Sweet treats enjoyed as snacks, desserts, or indulgences.",Pantry & Snacks,Grocery,true,,Candy,269 | 414-RP,"Hershey's, Mars"
categories-Candy-414RP-7735-jl3mz,US,"Sweet confections, often made with sugar, chocolate, or fruit flavors.",Candy,Grocery,true,,Candy,414-RP,"Hershey's, Mars, Skittles, Reese's"
categories-CandyMultipacksBags-367RP-7735-em6k1,US,Bags or multipacks of various types of candy for sharing or snacking.,Candy,Grocery,true,,Candy Multipacks & Bags,367-RP,"Hershey's, Mars, Skittles, Snickers"
categories-CandyMultipacksBags-367RP-9887-so8bv,CA,"Sweet treats enjoyed as snacks, desserts, or indulgences.",Pantry & Snacks,Grocery,true,,Candy Multipacks & Bags,367-RP,"Nestl, Hershey, Cadbury, Maynards"
categories-Cannabis-45-8745-lj4q2,CA,"Cannabis products including dried flower, edibles, and oils (where retail legal).",Miscellaneous,General Merchandise,false,,Cannabis,45,"Tweed (Canopy Growth), Aurora, HEXO, Tilray"
categories-CannedBeans-374RP-7730-9xwma,US,"Fully cooked beans preserved in cans or jars, intended as ingredients or side additions, not complete meals.",Pantry,Grocery,false,"Includes: Canned black, pinto, kidney, navy, garbanzo/chickpeas, Baked beans (including sweet, savory, BBQ-style), Organic, reduced sodium, seasoned canned beans

Explicitly Excludes: Chili with meat, Chili with beans + meat, Ready-to-eat soups or stews, Dry beans",Canned Beans,374-RP,"Bush's, Goya, Van Camp's, Progresso"
categories-CannedBeans-374RP-8746-7p8cf,CA,Canned bean varieties for cooking.,Pantry & Snacks,Grocery,false,,Canned Beans,374-RP,"Heinz, Clark's, Aylmer, Unico"
categories-CannedChiliMeat-375RP-7735-gbpsu,US,"Shelf-stable ready-to-eat prepared meals containing meat as a primary protein, often combined with beans, vegetables, and sauce.",Pantry,Grocery,false,"Includes: Chili with beef, turkey, chicken, Chili with beans + meat, Meat stews and meat-heavy canned entrées

Explicitly Excludes: Plain canned beans, Vegetarian chili (see note below), Dry mixes",Canned Chili & Meat,375-RP,"Hormel, Stagg, Wolf Brand, Campbell's"
categories-CannedChiliMeat-375RP-8748-25692,CA,Fresh or frozen protein options prepared as part of meals.,Meat & Seafood,Grocery,false,,Canned Chili & Meat,375-RP,"Stagg Chili, Hormel, Compliments, President's Choice"
categories-CannedFood-344-9887-aer1h,CA,"Shelf-stable canned goods such as vegetables, beans, meats, and soups.",Pantry & Snacks,Grocery,false,,Canned Food,344,"Heinz, Aylmer, Unico, President's Choice"
categories-CannedFruit-110-7733-9u4i6,US,"Fruit preserved in cans, often in syrup or juice, ready to eat or use in recipes.",Pantry,Grocery,false,,Canned Fruit,110,"Del Monte, Dole, Libby's, Stokely's"
categories-CannedFruit-110-8747-zxnml,CA,"Fresh fruit, a staple produce item for snacking and cooking.",Produce,Grocery,false,,Canned Fruit,110,"Del Monte, Dole, Compliments, President's Choice"
categories-CannedPasta-376RP-7730-04i4m,US,"Pasta dishes preserved in cans, usually with a sauce, such as spaghetti or ravioli.",Pantry,Grocery,false,,Canned Pasta,376-RP,"Chef Boyardee, Franco-American, Progresso, Campbell's"
categories-CannedPasta-376RP-8746-h1r15,CA,Canned pasta meals and soups.,Pantry & Snacks,Grocery,false,,Canned Pasta,376-RP,"Chef Boyardee, Franco-American, Compliments, President's Choice"
categories-CannedSeafood-190-8743-xjjmg,US,"Seafood preserved in cans, such as tuna, salmon, and sardines.",Pantry,Grocery,false,,Canned Seafood,190,"StarKist, Bumble Bee, Chicken of the Sea, Wild Planet"
categories-CannedSeafood-190-8746-aix7a,CA,"Canned tuna, salmon, sardines, and other seafood.",Meat & Seafood,Grocery,false,,Canned Seafood,190,"Gold Seal, Clover Leaf, Ocean's, Brunswick"
categories-CannedSoup-268-7730-6lvzs,US,"Soups, stews, broths, & stocks preserved in cans.",Pantry,Grocery,false,,Canned Soup,268,"Campbell's, Progresso, Amy's, Healthy Choice"
categories-CannedTomato-236-8746-4qnmx,CA,"Canned tomato products including diced, crushed, paste, and sauces.",Produce,Grocery,false,,Canned Tomato,236,"Hunt's, Aylmer, Unico, Primo"
categories-CannedVegetables-111-7734-asiat,US,"Vegetables preserved in cans, typically with added water, salt, or other preservatives.",Pantry,Grocery,false,,Canned Vegetables,111,"Green Giant, Del Monte, Libby's, Hunts"
categories-CannedVegetables-111-8746-ivggk,CA,Canned vegetable varieties.,Produce,Grocery,false,,Canned Vegetables,111,"Green Giant, Aylmer, Del Monte, Compliments"
categories-Canopies-612RP-7732-7ovey,US,"Portable shelters, often used outdoors for shade or protection from the elements.",Camping,Sports & Outdoor,false,,Canopies,612-RP,"Coleman, ShelterLogic, King Canopy, Quik Shade"
categories-Canopies-612RP-9886-7v7n5,CA,Portable canopies and tents.,Miscellaneous,General Merchandise,false,,Canopies,612-RP,"Coleman, ShelterLogic, Outbound (Canadian Tire), Woods"
categories-CarBatteriesAccessories-692RP-7733-1z3q0,US,"Automotive parts related to starting and charging a car: Batteries, Jump Start Cables & Kits, EV Chargers, etc.",Auto & Tires,Auto & Tires,false,,Car Batteries & Accessories,692-RP,"DieHard, Optima, Interstate, AC Delco, Duralast, etc."
categories-CarBatteriesAccessories-692RP-8746-k7bjl,CA,Car batteries and related accessories.,Auto Parts & Maintenance,Automotive,false,,Car Batteries & Accessories,692-RP,"Canadian Tire Motomaster, DieHard, Interstate, Optima"
categories-CarSeats-553RP-7730-fzsp0,US,"Safety seats for infants and young children, designed for use in vehicles.",Baby Health & Safety,Baby,false,,Car Seats,553-RP,"Britax, Graco, Chicco, Evenflo"
categories-CarSeats-553RP-8746-js4dn,CA,"Safety seats for infants and young children, designed for use in vehicles.",Baby Health & Safety,Baby,false,,Car Seats,553-RP,"Evenflo, Graco, Britax, Safety 1st"
categories-Carrots-440RP-7729-f9ow7,US,"Crunchy, orange root vegetables often used in salads, soups, and snacks.",Fresh Vegetables,Grocery,false,,Carrots,440-RP,"Bolthouse Farms, Green Giant, Dole, Earthbound Farm"
